session_id,user_id,sequence_id,node_id,option_id,nodo_id,iia,iic,mi,ei,ci,rc,dpe_a,dpe_p,lf
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,B,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,A,2,4.0,4.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,A,3,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,A,4,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,B,5,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,C,10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,B,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,B,8,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_8,MLQ5X_D2S8_N11_SOTO_DECISION,A,11,3.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,C,6,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N13_LATE_ARRIVAL_RESPONSE,A,13,2.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N14_RIOS_EXTENDED_SHIFTS,A,14,3.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N15_RIOS_RESIGNATION_RISK,B,15,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N18_SOFIA_BOX6_DECISION,A,18,3.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N19_ULTRASOUND_SHARED_USE,A,19,3.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N16_GUZMAN_VISION,A,16,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N17_GUZMAN_PRACTICE_CUPS,C,17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D3_SEQUENCE_15,MLQ5X_D3S15_N20_SOTO_ROTATING_SHIFTS_DECISION,A,20,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,A,23,3.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,C,21,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,B,22,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,A,26,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,B,25,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,B,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
be68601a-e3f2-4705-9a39-a809fb8b1e7c,3b254354-e14b-4b47-b239-975b63c523ca,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,B,28,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
28b7b175-811f-467f-82ec-1a35796d7815,c8d77734-3fab-4d53-ba6e-e8ea6755247b,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,A,21,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,A,3,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,C,4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,B,5,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,A,1,3.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,C,2,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,A,4,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_8,MLQ5X_D2S8_N11_SOTO_DECISION,A,11,3.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,C,10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N13_LATE_ARRIVAL_RESPONSE,B,13,3.0,4.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N14_RIOS_EXTENDED_SHIFTS,B,14,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N15_RIOS_RESIGNATION_RISK,B,15,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N18_SOFIA_BOX6_DECISION,A,18,3.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N19_ULTRASOUND_SHARED_USE,A,19,3.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N16_GUZMAN_VISION,C,16,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N17_GUZMAN_PRACTICE_CUPS,B,17,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,A,7,3.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,A,8,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D3_SEQUENCE_15,MLQ5X_D3S15_N20_SOTO_ROTATING_SHIFTS_DECISION,C,20,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,A,23,3.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,A,21,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,B,22,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,B,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,C,2,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,A,3,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,C,4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,C,5,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,A,7,3.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,C,8,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,B,6,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,C,10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_8,MLQ5X_D2S8_N11_SOTO_DECISION,C,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N13_LATE_ARRIVAL_RESPONSE,C,13,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N14_RIOS_EXTENDED_SHIFTS,A,14,3.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N15_RIOS_RESIGNATION_RISK,B,15,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N16_GUZMAN_VISION,A,16,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N17_GUZMAN_PRACTICE_CUPS,A,17,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N18_SOFIA_BOX6_DECISION,A,18,3.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N19_ULTRASOUND_SHARED_USE,A,19,3.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D3_SEQUENCE_15,MLQ5X_D3S15_N20_SOTO_ROTATING_SHIFTS_DECISION,A,20,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,B,23,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,A,21,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,C,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,A,26,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,B,25,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,A,27,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
89ce256c-6463-4db5-ae82-f8556ba1822a,be55028d-c510-46c2-94ff-942d373a6e80,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,A,28,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,A,6,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,A,26,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,B,25,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,B,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
dfd53c79-0eb6-454c-95b6-e43791f7ee84,da58e510-1ba0-460f-8d1b-121441b33f8c,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,B,28,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
28b7b175-811f-467f-82ec-1a35796d7815,c8d77734-3fab-4d53-ba6e-e8ea6755247b,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,A,22,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0
28b7b175-811f-467f-82ec-1a35796d7815,c8d77734-3fab-4d53-ba6e-e8ea6755247b,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,B,26,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
28b7b175-811f-467f-82ec-1a35796d7815,c8d77734-3fab-4d53-ba6e-e8ea6755247b,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,C,25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28b7b175-811f-467f-82ec-1a35796d7815,c8d77734-3fab-4d53-ba6e-e8ea6755247b,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,B,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
28b7b175-811f-467f-82ec-1a35796d7815,c8d77734-3fab-4d53-ba6e-e8ea6755247b,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,B,28,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
da95bb1c-e7ec-4cfa-855d-b8be4db1df7c,32e32725-f6df-42e7-9302-1cbb9d9a336e,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,B,23,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0
da95bb1c-e7ec-4cfa-855d-b8be4db1df7c,32e32725-f6df-42e7-9302-1cbb9d9a336e,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,A,21,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
da95bb1c-e7ec-4cfa-855d-b8be4db1df7c,32e32725-f6df-42e7-9302-1cbb9d9a336e,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,A,22,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0
da95bb1c-e7ec-4cfa-855d-b8be4db1df7c,32e32725-f6df-42e7-9302-1cbb9d9a336e,MLQ5X_D4_SEQUENCE_19,MLQ5X_D4S19_N24_GUZMAN_BOX1_BROKEN_PROMISE,A,24,3.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0
fd9720d1-b3ca-43d1-8748-f4f031766405,20f22151-7934-40ec-bb80-732b64e23eec,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,A,1,3.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
fd9720d1-b3ca-43d1-8748-f4f031766405,20f22151-7934-40ec-bb80-732b64e23eec,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,C,2,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
fd9720d1-b3ca-43d1-8748-f4f031766405,20f22151-7934-40ec-bb80-732b64e23eec,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,A,3,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
fd9720d1-b3ca-43d1-8748-f4f031766405,20f22151-7934-40ec-bb80-732b64e23eec,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,A,4,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
fd9720d1-b3ca-43d1-8748-f4f031766405,20f22151-7934-40ec-bb80-732b64e23eec,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,B,5,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
